년도	제목	장르	가사
2008	Love Is	록/메탈	Ye ladies and gentlemen Love is  사랑은 눈을 보고 말하는 것  마음으로 전하는 것  우리들 사랑도 같길 바래요  사랑은 동화처럼 유치해도  사탕처럼 달콤한 것  우리들 사랑이 영원하기를  You are beautiful to me  You are so beautiful to me  가슴이 뛰는 건 분명 사랑인 것 같아  You are beautiful to me  You are so beautiful to me  하늘에서 내려온 천사인 것 같아요  짧게 자른 머리에 동그란 두 눈  마치 인형처럼 예쁜 그댄 내 사랑이죠  사랑은 구름 위를 나는 기분  햇살처럼 따뜻한 것 이 느낌  그대도 느낄 수 있죠  사랑은 만화 속 주인공처럼  멋지게 변할 수 있죠  그대도 나만의 공주인 걸요    You are beautiful to me  You are so beautiful to me  고운 그대 손을 영원히 잡고 싶어요  You are beautiful to me  You are so beautiful to me  백마 탄 왕자처럼 그댈 지켜 줄께요  그대와 함께하는 이 순간들이  꿈을 꾸는 아이처럼  마냥 즐겁기만 해  사랑은 엄마 품처럼 따뜻해  편한 잠처럼 포근해  아나요 그대를 만난 이유죠  사랑은 아이처럼 순진하고  천사처럼 순수하고  내게도 이렇게 다가왔어요  사랑은 눈을 보고 말하는 것  마음으로 전하는 것 우리들  사랑도 같길 바래요  사랑은 동화처럼 유치해도  사탕처럼 달콤한 것  우리들 사랑이 영원 우리들  사랑이 영원하기를
2008	멋쟁이 Vs 예쁜이 (FT Vs Pri)	록/메탈	You and I    너무나 멋져 멋져 멋져  내가 매일 듣는 얘기야  너무나 멋져 멋져 멋져  나를 보면 하는 얘기야  너무나 설레 설레 설레  나를 보는 여자맘이야  너무나 설레 설레 설레  내게 반한 여자맘이야  거울에 비친 나를 한껏 멋내고  힘차게 거리를 나서면  나를 향해 꽂히는 많은 시선들  모른 척 당당히 걸어가  바라만 봐도 좋은 건가봐  반했다는 고백조차 못하고 있잖아  너무나 멋져 멋져 멋져  내가 매일 듣는 얘기야  너무나 멋져 멋져 멋져  나를 보면 하는 얘기야  너무나 설레 설레 설레  나를 보는 여자맘이야  너무나 설레 설레 설레  나에게 반한 여자맘이야    얼굴에 몸매까지 받쳐 주는 너  모두들 넋이 나갔잖아  말을 걸어도 대답도 없고  높은 콧대에 고개를 젖히고 걷잖아  너무나 예뻐 예뻐 예뻐  니가 매일 듣는 얘기야  너무나 예뻐 예뻐 예뻐  너를 보면 하는 얘기야  너무나 설레 설레 설레  너를 보는 남자맘이야  너무나 설레 설레 설레  너에게 반한 남자맘이야  그러던 너와 내가 우연히 만나  말은 안 해도 눈으로 통했어    너무나 멋져 멋져 멋져  내가 매일 듣는 얘기야  너무나 멋져 멋져 멋져  나를 보면 하는 얘기야  너무나 예뻐 예뻐 예뻐  니가 매일 듣는 얘기야  너무나 예뻐 예뻐 예뻐  너를 보면 하는 얘기야 You and I
2008	외워두기	록/메탈	날 뒤로한 채 가는 뒷모습을  외우고 또 외워보죠 잊지 않도록  잘 지내라는 그대 목소리까지  외우고 또 외워봅니다  혹시 그대 내게 다시오면 알아보려고  수천번씩 그대를 떠올려봅니다  그 때마다 아픔에 가슴이 찢겨져도  그댈 기억하려고 참습니다  내 심장은 바보라서  내 사랑도 바보라서  그대만 안은 채  울보처럼 눈물 흘립니다  내 머리는 바보라서  그대만 기억합니다  다른 사랑 와도 잡질 못합니다  그대가 지워질까 겁이 나    그대가 자주 찾던  그곳에 매일 지나며  그대 닮은 사람을 찾아 헤메이고  그대가 쓰던 번호가 혹시 바뀌었을까  가끔은 몰래 전화도 합니다  내 심장은 바보라서  내 사랑도 바보라서  그대만 안은 채  울보처럼 눈물 흘립니다  내 머리는 바보라서  그대만 기억합니다  다른 사랑 와도 잡질 못합니다  그대가 지워질까 겁이 나  길던 머리마저 잘랐을 것 같은  걱정에 매일 난 그댈 떠올리죠  내 두 눈은 바보라서  그대만 보려 합니다  그대만 새겨서  다른 사랑은 볼 수 없다고  내 두 귀도 바보라서  그대 목소리만 알고  그대가 부를까 밤새워 봅니다  그대오는 걸음을 놓칠까
2008	미워하고 원망하고	록/메탈	미워하고 있죠 그대란 사람을  아파서 날 아프게 해서  밉고 또 미워하죠  원망하고 있죠 사랑한 사람을  오래도 다시 오래도 모르는 척  돌아서는 사람이니까  사랑을 지울 때까지 사랑을 버릴 때까지 미워하고 미워하며 살아갈 거에요 눈물이 마를 때까지 나는 그댈 못 놓아요 원망하고 원망하며 평생을 산다 해도 기억하고 있죠 사랑한 그대를 내 손이 또 내 두 눈이 사랑이란 이름으로 기억하니까 사랑을 지울 때까지 사랑을 버릴 때까지 미워하고 미워하며 살아갈 거에요 눈물이 마를 때까지 나는 그댈 못 놓아요 원망하고 원망하며 평생을 산다 해도 맘에도 없는 말 행복하라는 말 못해요 아직도 그댄 내 사랑이니까 죽어도 아닌 건가요 죽어도 아닌 건가요 다시 보고 다시 봐도 나는 아닌가요 미워도 다시 한번만 안을 수도 없는 거죠 다 알지만 안되네요 그댈 사랑하니까
2008	1분 1초도	록/메탈	1분 1초도  가슴이 무뎌 몰랐나봐 얼마나 사랑했었는지 이제서야 너의 빈자리가 아파와 미련하게도 아꼈나봐 사랑한다는 그 말 하나 가슴 끝에 자꾸 걸려 목이 메여와 니가 없다면 내 곁에 없다면 더 살 이유조차 없잖아 너 없인 1분 1초도 안 되는 날 이런 날 왜 몰라 어디로 가야 널 찾을지 어떻게 해야 붙잡을지 떠나지마 부탁이야 제발 돌아와 니가 없다면 내 곁에 없다면 더 살 이유조차 없잖아 너 없인 1분 1초도 안 되는 날 이런 날 왜 넌 몰라 너만 있다면 내 곁에 있다면 다른 건 잃어도 괜찮아 내 남은 시간 사랑 너에게 모두 쓸 수 있게 줄 수 있게 돌아와 난 너라면 널 위해서라면 언제까지라도 기다려 내 가슴 천번 만번 힘겹게 해도 난 괜찮아 난 괜찮아 너라면 너라면 너라면
2008	사랑하지마요	록/메탈	사랑하지마요  가야죠 서둘러 가야죠 미련이 눈물이 될테니 남겨진 그대 보지 못하게 좀 더 서둘러 가야죠 우네요 떠나는 사랑이 차오른 슬픔이 쏟아져 한걸음 조차 걷기도 힘들어 돌아선 채 울고만 서 있네요 사랑은 하지 마요 이별이 꼭 온대요 숨 쉴 수도 없이 아파요 사랑만큼 아프면 되는 줄만 잊는 줄만 알았던 거죠 아니죠 수천배는 더 아파요 겁나요 눈뜨고 사는게 찾아도 보지 못할테니 차라리 그댈 그리워하다가 지쳐 잠든 채로 사는게 낫죠 사랑은 하지 마요 이별이 꼭 온대요 숨 쉴 수도 없이 아파요 사랑만큼 아프면 되는 줄만 잊는 줄만 알았던 거죠 아니죠 수천배는 더 아파요 다시 다시요 안돼 안돼요 바보처럼 혼자 말해요 사랑은 하지 마요 죽을만큼 아파요 매일 눈물도 난다구요 다른 사랑 온다면 쉬울꺼라 잊을꺼라 말했었는데 아니죠 내 사랑은 안 되네요 나는요
2008	사랑이라 부르는 이름	록/메탈	사랑이라 하죠  나 그댈 부르는 이름  세상 모두 다 지워진다 해도  남겨질 이름  사랑이라 하죠  나 그댈 부르는 이름  세상에 내겐 하나뿐인 사람  그댈 부르는 이름  사랑이라 하죠  그대 날 부르는 이름  언제나 그대 곁을 지킬 사람  날 부르는 이름  알죠 내맘 그대는 알죠  얼마나 사랑하고 있는지  눈 감아도 보이는  내 사랑이 그대란 걸  알죠 나도 그대 맘 알죠  얼마나 나를 아껴주는지  항상 그대 두 눈엔  나 하나만 그려있죠  사랑이라 하죠  나 그댈 부르는 이름  세상에 내겐 하나뿐인 사람  그댈 부르는 이름  사랑이라 하죠  그대 날 부르는 이름  언제나 그대 곁을 지킬 사람  날 부르는 이름  Let's go with us  그대는 내 삶 속의 빛  어둡던 내 길을 밝힌  Only one for me  너는 내 삶 속의 문신 깊게 박힌  지울 수 없는 내 사랑의 문신  너는 내 삶 속에 베인 향기 너는  내 삶 속 언제나 0순위 Right  You make me laugh  언제나 니 곁엔 내가 있어  Don't forget this  그죠 그대맘 나는 알죠  다른 사람은 없다는 것도  처음이자 마지막  사랑이 그대라는 것  사랑이라 하죠  나 그댈 새겨놓은 이름  가슴 속 깊이 새겨놓은 사람  그댈 부르는 이름  사랑이라 하죠  그대 날 기억할 이름  눈 감는 순간 함께 해줄 사람  나일 거야  때론 세상의 시기에  어려움도 있겠지만  그대와 함께 한다면  어디든지 갈 수 있어  사랑이라 하죠  나 그댈 부르는 이름  세상에 내겐 하나 뿐인 사람  그댈 부르는 이름  사랑이라 하죠  그대 날 부르는 이름  언제나 그대 곁을 지킬 사람  날 부르는 이름
2008	Troublemaker	록/메탈	찢어진 바지를 입고 튀는 머리가  사람들 눈엔 이상할지 몰라도  나만의 꿈을 꾸면서 걸어갈테야  문제아라고 부를지 모르지만  남들이 우습다고  수근대며 놀린데도  보란듯이 난 이겨낼 거야  I am a trouble  나를 부르는 이름도  언젠간 바뀔거야  세상을 놀라게 할거야  I am a trouble  내 앞을 막아선 데도  멈추지 않을래  당당히 맞서볼 테니까  똑같은 곳을 향해서 가라하지만  지루한 일엔 관심조차 없는 걸  로보트처럼 살라고 강요하지마  반항아라고 부를지 모르지만  절대로 바보처럼  포기하진 않을거야  멋진 미래를 이룰 테니까  I am a trouble  나를 부르는 이름도  언젠간 바뀔거야  세상을 놀라게 할거야  I am a trouble  내 앞을 막아선 데도  멈추지 않을래  당당히 맞설 테니까    색안경을 낀 채로 보는 시선들  어느 것 하나도 난 두렵지 않아  I can fly higher  내 이름이 빛나는 날  모두들 기대해봐  그 날이 다가올 테니까  I can fly higher  힘껏 일어나 소리쳐  걱정 따윈 버려  이제부터 시작이야  I can fly higher  크게 한 번만 외쳐봐  어리다 무시했던  세상을 향해 뛰는 거야  I can fly higher  소중한 꿈들을 안고  한 걸음 한 걸음  이제부터 시작이야
2008	Train	록/메탈	왔네요 참 오래 기다렸어요  그대를 위해서만 길 떠나는 train  그대만 그대만 들어오라고  문을 꼭 잠궈두고 기다렸죠  출발할게요 준비됐나요  날 꼭 잡아요 달릴 거에요  그댈 내게 맡겨두면 되요  다음 역은 행복역이에요  떠나요 함께 가요  그대를 웃게 만드는 건  내가 책임져요  떠나요 나라는 기찰 타고  배낭엔 사랑 담아 여행을 떠나요    때로는 비오고 바람 불겠죠  해 맑은 풍경들만 볼 수는 없겠죠  그래도 그대는 걱정 말아요  단단히 그댈 지킬 나는 train  출발할게요 준비됐나요  날 꼭 잡아요 달릴 거에요  행복역만 멈춰서는 train  다음 역도 행복역이에요  떠나요 함께 가요  짧다면 짧은 하루하루  사랑이 넘치게  떠나요 나라는 기찰 타고  눈 감는 그 날까지 여행을 떠나요  그대 잠든 동안도 사랑해요  내가 밉다고 해도  그대와 둘이면 자신있어요  Go let's go  I love you never let you go  떠나요 함께 가요  그대를 웃게 만드는 건  내가 책임져요  떠나요 나라는 기찰 타고  배낭엔 사랑 담아 여행을 떠나요  떠나요 함께 가요  짧다면 짧은 하루하루  사랑이 넘치게  떠나요 나라는 기찰 타고  눈 감는 그 날까지 여행을 떠나요
2008	바램	록/메탈	잘 지내요 날 사랑해 준 사람아 날 떠나가도 잊지 못해요 고마운 사람아 걱정마요 내 소중한 사람 그대 없이도 숨을 쉴테니 난 살수 있겠죠 혼자 울지는 않을까 혼자 아프진 않을까 그대 생각이 맘에 밟혀서 내 발을 잡아요 가슴에 사는 사람 부디 그대 행복하기를 가슴에 묻은 사람 눈물을 모르고 살기를 혹시 남은 슬픔이 있다면 가져갈게요 그대는 웃음만 알고 사세요 미안해요 내 소중한 사람 지켜준다던 약속 하나도 못 지켜 줬네요 다른 사랑이 온대도 나는 사랑을 못해요 그대 자리는 어떤 사람도 채울 수 없어요 가슴에 사는 사람 부디 그대 행복하기를 가슴에 묻은 사람 눈물을 모르고 살기를 혹시 남은 슬픔이 있다면 가져갈게요 그대는 웃음만 알고 사세요 이것 하나만 알아요 그댈 위해 보내는 걸 죽을 것 같은 슬픔에도 난 그대를 보내죠 기억에 사는 사람 단 하나 뿐인 내 사람아 내 전부였던 사람 부디 좋은 사람 만나길 혹시 그대 아플것 같다면 떠나지 마요 그대의 눈물은 난 못 보니까
